GENE	Sample1
SLC25A18	364
SLC25A19	865
SLC25A1	1097
SLC25A20	895
SLC25A21	34
SLC25A22	721
SLC25A23	859
SLC25A24	3502
SLC25A25	1297
SLC25A26	1163
SLC25A27	265
SLC25A28	913
SLC25A29	1488
SLC25A2	36
SLC25A30	1847
SLC25A31	0
SLC25A32	2393
SLC25A33	476
SLC25A34	567
SLC25A35	227
SLC25A36	2968
SLC25A37	5146
SLC25A38	843
SLC25A39	2823
SLC25A3	5624
SLC25A40	476
SLC25A41	161
SLC25A42	584
SLC25A43	870
SLC25A44	803
SLC25A45	1476
SLC25A46	2251
SLC25A4	1014
SLC25A5	6331
SLC25A6	9200
SLC26A10	13
SLC26A11	690
SLC26A1	584
SLC26A2	2588
SLC26A3	27
SLC26A4	200
SLC26A5	39
SLC26A6	1003
SLC26A7	22
SLC26A8	177
SLC26A9	75
SLC27A1	1541
SLC27A2	276
SLC27A3	794
SLC27A4	649
SLC27A5	182
SLC27A6	10
SLC28A1	20
SLC28A2	151
SLC28A3	420
SLC29A1	1269
SLC29A2	289
SLC29A3	334
SLC29A4	57
SLC2A10	2360
SLC2A11	902
SLC2A12	148
SLC2A13	1251
SLC2A14	322
SLC2A1	6205
SLC2A2	1
SLC2A3	58901
SLC2A4RG	1245
SLC2A4	155
SLC2A5	826
SLC2A6	591
SLC2A7	0
SLC2A8	219
SLC2A9	364
SLC30A10	0
SLC30A1	2044
SLC30A2	145
SLC30A3	25
SLC30A4	620
SLC30A5	3591
SLC30A6	1594
SLC30A7	4669
SLC30A8	118
SLC30A9	2801
SLC31A1	4918
SLC31A2	1340
SLC32A1	1
SLC33A1	2415
SLC34A1	8
SLC34A2	22478
SLC34A3	289
SLC35A1	1969
SLC35A2	1002
SLC35A3	1296
SLC35A4	1140
SLC35A5	1771
SLC35B1	1135
SLC35B2	915
SLC35B3	1190
SLC35B4	1182
SLC35C1	1638
SLC35C2	1132
SLC35D1	1944
SLC35D2	1353
SLC35D3	1
SLC35E1	5297
SLC35E2B	5662
SLC35E2	2250
SLC35E3	779
SLC35E4	289
SLC35F1	379
SLC35F2	1083
SLC35F3	14
SLC35F4	16
SLC35F5	3167
SLC36A1	1235
SLC36A2	427
SLC36A3	101
SLC36A4	632
SLC37A1	922
SLC37A2	1394
SLC37A3	1614
SLC37A4	465
SLC38A10	4539
SLC38A11	24
SLC38A1	8329
SLC38A2	19589
SLC38A3	26
SLC38A4	71
SLC38A5	482
SLC38A6	771
SLC38A7	455
SLC38A8	0
SLC38A9	900
SLC39A10	2083
SLC39A11	2828
SLC39A12	3
SLC39A13	1115
SLC39A14	5643
SLC39A1	5011
SLC39A2	0
SLC39A3	431
SLC39A4	569
SLC39A5	37
SLC39A6	3776
SLC39A7	4167
SLC39A8	7946
SLC39A9	3387
SLC3A1	807
SLC3A2	6485
SLC40A1	13707
SLC41A1	994
SLC41A2	2806
SLC41A3	816
SLC43A1	436
SLC43A2	1747
SLC43A3	3340
SLC44A1	5620
SLC44A2	3999
SLC44A3	583
SLC44A4	444
SLC44A5	702
SLC45A1	35
SLC45A2	10
SLC45A3	211
SLC45A4	653
SLC46A1	1034
SLC46A2	157
SLC46A3	3034
SLC47A1	355
SLC47A2	25
SLC48A1	575
SLC4A10	16
SLC4A11	552
SLC4A1AP	1549
SLC4A1	1136
SLC4A2	2152
SLC4A3	569
SLC4A4	955
SLC4A5	661
SLC4A7	4395
SLC4A8	1003
SLC4A9	19
SLC5A10	46
SLC5A11	451
SLC5A12	66
SLC5A1	55
SLC5A2	2
SLC5A3	5737
SLC5A4	50
SLC5A5	471
SLC5A6	1299
SLC5A7	25
SLC5A8	2066
SLC5A9	483
SLC6A10P	8
SLC6A11	548
SLC6A12	173
SLC6A13	12
SLC6A14	864
SLC6A15	3
SLC6A16	105
SLC6A17	46
SLC6A18	0
SLC6A19	15
SLC6A1	62
SLC6A20	649
SLC6A2	5
SLC6A3	6
SLC6A4	138
SLC6A5	0
SLC6A6	2932
SLC6A7	4
SLC6A8	905
SLC6A9	631
SLC7A10	10
SLC7A11	486
SLC7A13	16
SLC7A14	570
SLC7A1	1805
SLC7A2	1245
SLC7A3	0
SLC7A4	24
SLC7A5	1518
SLC7A6OS	450
SLC7A6	1678
SLC7A7	1454
SLC7A8	620
SLC7A9	137
SLC8A1	3892
SLC8A2	21
SLC8A3	127
SLC9C1	66
SLC9C2	15
SLC9A1	974
SLC9A2	340
SLC9A3R1	1715
SLC9A3R2	1829
SLC9A3	365
SLC9A4	481
SLC9A5	302
SLC9A6	900
SLC9A7	1075
SLC9A8	1317
SLC9A9	1584
SLCO1A2	264
SLCO1B1	301
SLCO1B3	2
SLCO1C1	27
SLCO2A1	2373
SLCO2B1	5287
SLCO3A1	1207
SLCO4A1	2602
SLCO4C1	235
SLCO5A1	27
SLCO6A1	0
SLFN11	5979
SLFN12	736
SLFN13	1600
SLFN14	16
SLFN5	4743
SLFNL1	91
SLIT1	30
SLIT2	3437
SLIT3	3033
SLITRK1	1
SLITRK2	118
SLITRK3	9
SLITRK4	48
SLITRK5	16
SLITRK6	66
SLK	7286
SLMAP	3456
PRELID3A	39
PRELID3B	2736
SLN	61
SLPI	10887
SLTM	6078
SLU7	3175
SLURP1	5
SMAD1	1290
SMAD2	5878
SMAD3	1667
SMAD4	3894
SMAD5-AS1	33
SMAD5	4602
SMAD6	1458
SMAD7	2413
SMAD9	246
SMAGP	252
SMAP1	1693
SMAP2	2696
SMARCA1	2399
SMARCA2	8142
SMARCA4	7411
SMARCA5	8067
SMARCAD1	2386
SMARCAL1	611
SMARCB1	1028
SMARCC1	6015
SMARCC2	3664
SMARCD1	1164
SMARCD2	3659
SMARCD3	1259
SMARCE1	4428
SMC1A	4667
SMC1B	39
SMC2	2296
SMC3	4047
SMC4	4035
SMC5	4845
SMC6	2285
SMCHD1	10441
SMCP	0
SMCR5	87
MIEF1	1318
MIEF2	300
SMCR8	2159
PPP4R3A	6115
PPP4R3B	5408
SMG1	22473
SMG5	4253
SMG6	1775
SMG7	2927
SMN2	4105
SMNDC1	1533
SMOC1	57
SMOC2	581
SMOX	260
SMO	371
SMPD1	1027
SMPD2	476
SMPD3	146
SMPD4	2351
SMPDL3A	1984
SMPDL3B	161
SMPX	9
SMR3A	0
SMR3B	0
SMS	4258
SMTNL1	100
SMTNL2	233
SMTN	1251
SMU1	4938
SMUG1	933
SMURF1	1993
SMURF2	2130
SMYD1	2
SMYD2	1637
SMYD3	1241
SMYD4	1612
SMYD5	666
SNAI1	299
SNAI2	689
SNAI3	80
SNAP23	3466
SNAP25	133
SNAP29	1646
SNAP91	4
SNAPC1	1644
SNAPC2	356
SNAPC3	1965
SNAPC4	457
SNAPC5	155
SNAPIN	853
SNCAIP	636
SNCA	642
SNCB	2
SNCG	225
SND1	9518
SNED1	1799
SNF8	1035
SNHG11	287
SNHG12	2678
SNHG3	1320
SNHG7	2894
SNHG8	1977
SNIP1	612
SNN	896
SNORA10	666
SNORA11B	43
SNORA11C	0
SNORA11D	1
SNORA11	73
SNORA12	1895
SNORA13	39
SNORA14A	170
SNORA14B	194
SNORA15	13
SNORA16A	52
SNORA16B	16
SNORA18	272
SNORA19	2
SNORA1	79
SNORA20	394
SNORA22	196
SNORA23	4233
SNORA24	159
SNORA25	253
SNORA26	94
SNORA27	115
SNORA28	19
SNORA29	8
SNORA2A	92
SNORA2B	15
SNORA30	9
SNORA31	82
SNORA32	0
SNORA2C	634
SNORA35	0
SNORA36A	27
SNORA36B	1
SNORA36C	0
SNORA37	224
SNORA38B	276
SNORA38	634
SNORA3A	273
SNORA41	5
SNORA80E	148
SNORA44	122
SNORA3B	77
SNORA46	37
SNORA47	363
SNORA48	11574
SNORA49	2151
SNORA4	55
SNORA50A	87
SNORA51	19
SNORA52	1303
SNORA53	3761
SNORA54	2533
SNORA55	24
SNORA56	7
SNORA57	3553
SNORA59B	840
SNORA5A	190
SNORA5B	3
SNORA5C	88
SNORA61	1164
SNORA64	1682
SNORA65	99
SNORA66	110
SNORA67	199
SNORA68	4351
SNORA69	5
SNORA6	120
SNORA70B	4
SNORA70C	0
SNORA70	145
SNORA71A	1004
SNORA71C	112
SNORA71D	1095
SNORA72	117
SNORA74A	1045
SNORA75	46
SNORA50C	285
SNORA77	13
SNORA78	136
SNORA79	8
SNORA7B	2043
SNORA80A	121
SNORA81	1028
SNORA84	151
SNORA8	4829
SNORA9	97
SNORD102	20
SNORD105	0
SNORD109B	14
SNORD110	16
SNORD111	3
SNORD113-1	0
SNORD113-2	0
SNORD113-4	1
SNORD113-5	0
SNORD113-6	1
SNORD113-7	0
SNORD113-9	0
SNORD114-10	1
SNORD114-11	0
SNORD114-12	0
SNORD114-13	1
SNORD114-14	2
SNORD114-15	0
SNORD114-16	0
SNORD114-17	0
SNORD114-18	0
SNORD114-19	0
SNORD114-1	0
SNORD114-20	0
SNORD114-21	0
SNORD114-22	0
SNORD114-23	0
SNORD114-24	0
SNORD114-25	0
SNORD114-26	0
SNORD114-27	0
SNORD114-28	0
SNORD114-29	0
SNORD114-2	0
SNORD114-30	0
SNORD114-31	0
SNORD114-3	3
SNORD114-5	0
SNORD114-6	2
SNORD114-7	0
SNORD114-9	1
SNORD115-10	0
SNORD115-11	0
SNORD115-13	3
SNORD115-14	0
SNORD115-16	0
SNORD115-17	0
SNORD115-1	0
SNORD115-20	0
SNORD115-22	0
SNORD115-25	0
SNORD115-26	34
SNORD115-2	0
SNORD115-30	0
SNORD115-31	0
SNORD115-32	0
SNORD115-33	3
SNORD115-35	0
SNORD115-37	0
SNORD115-38	0
SNORD115-39	1
SNORD115-3	0
SNORD115-40	0
SNORD115-41	0
SNORD115-44	1
SNORD115-48	0
SNORD115-4	0
SNORD115-5	0
SNORD115-6	0
SNORD115-7	4
SNORD115-8	0
SNORD115-9	0
SNORD116-10	0
SNORD116-11	4
SNORD116-12	7
SNORD116-13	9
SNORD116-14	57
SNORD116-15	49
SNORD116-16	10
SNORD116-18	8
SNORD116-1	13
SNORD116-22	8
SNORD116-23	1
SNORD116-24	23
SNORD116-25	0
SNORD116-26	9
SNORD116-27	15
SNORD116-29	0
SNORD116-2	31
SNORD116-3	186
SNORD116-4	1034
SNORD116-5	22
SNORD116-8	0
SNORD117	15
SNORD11	2
SNORD121A	0
SNORD125	8
SNORD12	48
SNORD15A	33
SNORD15B	278
SNORD17	36264
SNORD18A	12
SNORD18B	0
SNORD18C	0
SNORD1B	0
SNORD20	1
SNORD21	16
SNORD22	67
SNORD23	0
SNORD24	2
SNORD25	0
SNORD26	0
SNORD27	6
SNORD28	5
SNORD30	3
SNORD32A	51
SNORD32B	0
SNORD33	134
SNORD34	7
SNORD35A	9
SNORD36A	48
SNORD36C	20
SNORD37	4
SNORD38A	3
SNORD38B	0
SNORD41	0
SNORD42A	3
SNORD42B	1
SNORD43	0
SNORD45A	22
SNORD45B	3
SNORD45C	10
SNORD46	6
SNORD48	4
SNORD49A	11
SNORD4A	0
SNORD4B	4
SNORD50A	28
SNORD52	0
SNORD53	0
SNORD54	1
SNORD55	24
SNORD56B	2
SNORD56	3
SNORD57	1
SNORD58A	17
SNORD59A	3
SNORD5	0
SNORD60	20
SNORD61	4
SNORD62A	13
SNORD63	10
SNORD65	4
SNORD66	3
SNORD67	30
SNORD69	5
SNORD6	12
SNORD70	3
SNORD71	1
SNORD72	1
SNORD73A	0
SNORD7	3
SNORD82	2
SNORD84	0
SNORD86	0
SNORD88A	2
SNORD88B	2
SNORD89	109
SNORD8	25
SNORD90	1
SNORD91A	0
SNORD91B	2
SNORD92	0
SNORD93	2
SNORD94	1979
SNORD95	16
SNORD96A	0
SNORD96B	1
SNORD97	2667
SNORD99	24
SNORD9	15
SNPH	395
SNRK	7021
SNRNP200	10164
SNRNP25	503
SNRNP27	1325
SNRNP35	641
SNRNP40	1416
SNRNP48	1547
SNRNP70	7069
SNRPA1	1178
SNRPA	1185
SNRPB2	1858
SNRPB	2185
SNRPC	1272
SNRPD1	933
SNRPD2	3242
SNRPD3	1791
SNRPE	3892
SNRPF	436
SNRPG	3685
SNRPN	2995
SNTA1	662
SNTB1	2753
SNTB2	6037
SNTG1	1
SNTG2	96
SNTN	769
SNUPN	855
SNURF	36
SNW1	2839
SNX10	6304
SNX11	789
SNX12	444
SNX13	4192
SNX14	4815
SNX15	726
SNX16	835
SNX17	2420
SNX18	3919
SNX19	3712
SNX1	6176
SNX20	313
SNX21	795
SNX22	1344
SNX24	453
SNX25	2761
SNX27	3900
SNX29	1346
SNX2	3642
SNX30	2840
SNX31	71
SNX32	6
SNX33	1560
SNX3	5510
SNX4	2294
SNX5	4175
SNX6	5622
SNX7	701
SNX8	685
SNX9	3431
SOAT1	6196
SOAT2	3
SOBP	189
SOCS1	228
SOCS2	2618
SOCS3	11291
SOCS4	2275
SOCS5	3325
SOCS6	1584
SOCS7	451
SOD1	12088
SOD2	135486
SOD3	2506
SOHLH1	0
SOHLH2	70
CAPN15	1646
SON	24823
SORBS1	3513
SORBS2	762
SORBS3	1098
SORCS1	58
SORCS2	81
SORCS3	0
SORD	4023
SORL1	3915
SORT1	4428
SOS1	3766
SOS2	4296
SOSTDC1	10
SOST	1
SOX10	10
SOX11	479
SOX12	369
SOX13	1647
SOX14	0
SOX15	16
SOX17	580
SOX18	388
SOX1	0
SOX21	3
SOX2-OT	181
SOX2	35
SOX30	4
SOX3	0
SOX4	4084
SOX5	317
SOX6	553
SOX7	1212
SOX8	8
SOX9	1876
SP100	8603
SP110	1701
SP140L	2535
SP140	874
SP1	7533
SP2	298
SP3	8511
SP4	1272
SP5	73
SP6	201
SP7	1
SP8	0
SP9	0
SPA17	189
SPACA1	0
SPACA3	0
SPACA4	5
SPACA5	2
SPAG11A	0
SPAG11B	0
SPAG16	1285
SPAG17	145
SPAG1	845
SPAG4	196
SPAG5	1025
SPAG6	251
SPAG7	902
SPAG8	42
SPAG9	9791
SPAM1	0
SPANXA2	0
SPANXC	0
SPANXN1	0
SPANXN2	5
SPANXN3	0
SPANXN4	0
SPANXN5	7
SPARCL1	50895
SPARC	29833
SPAST	1577
SPATA12	73
SPATA13	4310
SPATA16	0
SPATA17	193
SPATA18	381
SPATA19	1
SPATA20	1404
SPATA21	173
SPATA22	23
SPATA24	94
SPATA2L	301
SPATA2	376
SPATA3	5
SPATA4	10
SPATA5L1	480
SPATA5	2197
SPATA6	735
SPATA7	769
SPATA8	0
SPATA9	61
SPATC1	126
SPATS1	3
SPATS2L	3439
SPATS2	1435
SPC24	112
SPC25	406
SPCS1	2168
SPCS2	2060
SPCS3	8918
SPDEF	1768
SPDYA	250
SPDYC	8
SPDYE1	420
SPDYE2	550
SPDYE3	345
SPDYE4	1
SPDYE5	1122
SPDYE6	2053
SPDYE7P	9718
SPEF1	48
SPEF2	1320
SPEG	177
SPEM1	1
SPEN	7609
SPERT	1
SPESP1	64
SPG11	8718
SPG20	4290
SPG21	3421
SPG7	2084
SPHAR	170
SPHK1	773
SPHK2	375
SPHKAP	1
SPI1	1130
SPIB	62
SPIC	2
SPIN1	4000
SPIN2A	27
SPIN2B	177
SPIN3	510
SPIN4	440
SPINK13	0
SPINK14	1
SPINK1	16
SPINK2	1
SPINK4	0
SPINK5	138
SPINK6	0
SPINK7	0
SPINK8	1363
SPINK9	1
EPPIN	259
SPINT1	2286
SPINT2	4953
SPINT3	1
SPINT4	3
SPIRE1	976
SPIRE2	758
SPNS1	1380
SPNS2	1372
SPNS3	34
SPN	2802
SPO11	0
SPOCD1	317
SPOCK1	272
SPOCK2	3231
SPOCK3	5
SPON1	5677
SPON2	845
SPOPL	3282
SPOP	2507
SPP1	106672
SPP2	0
SPPL2A	4553
SPPL2B	965
SPPL3	1029
SPRED1	3822
SPRED2	1019
SPRED3	19
SPRN	547
SPRR1A	0
SPRR1B	0
SPRR2A	0
SPRR2B	0
SPRR2D	0
SPRR2E	0
SPRR2F	0
SPRR2G	0
SPRR3	0
SPRR4	0
SPRY1	3889
SPRY2	1065
SPRY3	290
SPRY4	2149
SPRYD3	993
SPRYD4	520
TRIM51	0
SPR	1301
SPSB1	922
SPSB2	218
SPSB3	1669
SPSB4	78
SPTA1	187
SPTAN1	17671
SPTBN1	46318
SPTBN2	3261
SPTBN4	115
SPTBN5	1905
SPTB	383
SPTLC1	5880
SPTLC2	8261
SPTLC3	988
SPTY2D1	2995
SPZ1	0
SQLE	2046
SQRDL	5201
SQSTM1	20307
U2SURP	4898
SRA1	947
SRBD1	1557
SRCAP	6362
SRCIN1	1247
SSC4D	48
SRC	1135
SRD5A1	2075
SRD5A2	16
SRD5A3	2568
SREBF1	4659
SREBF2	4032
SRFBP1	2003
SRF	1184
SRGAP1	1448
SRGAP2	3343
SRGAP3	684
SRGN	24179
SRI	2337
SRL	219
SRMS	271
SRM	677
SRP14	6756
SRP19	1296
SRP54	2532
SRP68	2136
SRP72	4204
SRP9	25804
SRPK1	2970
SRPK2	2783
SRPK3	452
SRPRB	1602
SRPRA	4059
SRPX2	662
SRPX	916
SRRD	470
SRRM1	3823
SRRM2	34202
SRRM3	130
SRRM4	41
SRRM5	62
SRRT	2559
SRR	355
SRXN1	815
SRY	0
SS18L1	1679
SS18L2	569
SS18	4108
SSBP1	1932
SSBP2	1317
SSBP3	1049
SSBP4	1269
SSB	3458
SSC5D	367
SSFA2	8404
SSH1	2732
SSH2	4667
SSH3	781
SSNA1	719
SSPN	1000
SSPO	858
SSR1	8176
SSR2	7031
SSR3	6817
SSR4	4033
SSRP1	2907
SSSCA1	283
SSTR1	85
SSTR2	2425
SSTR3	0
SSTR4	0
SSTR5	0
SST	0
SSU72	2913
SSX1	48
SSX2IP	547
SSX2	11
SSX3	5
SSX4	8
SSX5	6
SSX7	7
ST13	31980
ST14	3597
ST18	71
ST20	307
ST3GAL1	3386
ST3GAL2	975
ST3GAL3	274
ST3GAL4	905
ST3GAL5	1149
ST3GAL6	323
ST5	1333
ST6GAL1	3988
ST6GAL2	166
ST6GALNAC1	138
ST6GALNAC2	269
ST6GALNAC3	892
ST6GALNAC4	595
ST6GALNAC5	352
ST6GALNAC6	2168
ST7L	973
ST7-AS1	78
ST7-AS2	30
ST7	1149
ST7-OT4	159
ST8SIA1	1533
ST8SIA2	0
ST8SIA3	12
ST8SIA4	3370
ST8SIA5	8
ST8SIA6	385
STAB1	6387
STAB2	149
STAC2	8460
STAC3	105
STAC	58
STAG1	5183
STAG2	8690
STAG3L4	727
STAG3	260
STAM2	2822
STAMBPL1	1597
STAMBP	1230
STAM	1334
STAP1	101
STAP2	446
STARD10	920
STARD13	1891
STARD3NL	1764
STARD3	1346
STARD4	902
STARD5	140
STARD6	0
STARD7	4693
STARD8	937
STAR	130
STAT1	32464
STAT2	8728
STAT3	24359
STAT4	851
STAT5A	3138
STAT5B	5602
STAT6	4718
STATH	0
STAU1	5033
STAU2	3270
STBD1	1672
STC1	4939
STC2	2002
STEAP1	2011
STEAP2	5141
STEAP3	4769
STEAP4	13871
STH	11
STIL	691
STIM1	2135
STIM2	949
STIP1	5105
STK10	3699
STK11IP	800
STK11	1319
STK16	655
STK17A	3177
STK17B	6141
STK19	1512
STK24	2693
STK25	2252
STK31	1375
STK32A	129
STK32B	102
STK32C	423
STK33	295
STK35	1177
STK36	978
STK38L	1952
STK38	2130
STK39	875
STK3	4548
STK40	1711
STK4	4431
STMN1	2354
STMN2	34
STMN3	831
STMN4	2
STOML1	382
STOML2	1539
STOML3	27
STOM	20818
STON1-GTF2A1L	471
STON1	2971
STON2	1132
STOX1	733
STOX2	252
STRA13	986
STRA6	272
STRA8	313
STRADA	528
STRADB	2090
STRAP	2554
STRBP	1433
STRC	978
STRN3	2515
STRN4	1865
STRN	2652
STS	3422
STT3A	4860
STT3B	10468
STUB1	1660
STX10	1065
STX11	1400
STX12	4241
STX16	4516
STX17	7015
STX18	1173
STX19	78
STX1A	159
STX1B	342
STX2	997
STX3	2079
STX4	2074
STX5	1867
STX6	2898
STX7	3188
STX8	966
STXBP1	1106
STXBP2	2579
STXBP3	2785
STXBP4	1536
STXBP5L	214
STXBP5	1873
STXBP6	278
STYK1	319
STYXL1	1078
STYX	2070
SUB1	10967
SUCLA2	2658
SUCLG1	1875
SUCLG2	5245
SUCNR1	76
SUDS3	2237
SUFU	747
SUGT1P3	377
SUGT1	2260
SULF1	2405
SULF2	1844
SULT1A1	2613
SULT1A2	129
SULT1A3	9098
SULT1B1	69
SULT1C2	164
SULT1C3	19
SULT1C4	856
SULT1E1	119
SULT2A1	423
SULT2B1	94
SULT4A1	55
SULT6B1	1
SUMF1	1694
SUMF2	5618
SUMO1	4844
SUMO2	16380
SUMO3	2417
SUMO4	76
SUN1	5538
SUN2	5004
SUN3	128
SUN5	0
SUOX	488
SUPT16H	5068
SUPT3H	316
SUPT4H1	1482
SUPT5H	3268
SUPT6H	5363
SUPT7L	1786
SUPV3L1	1425
SURF1	655
SURF2	178
SURF4	6301
SURF6	932
SUSD1	700
SUSD2	2378
SUSD3	118
SUSD4	888
SUSD5	158
SUV39H1	249
SUV39H2	815
KMT5B	2033
KMT5C	460
SUZ12	3818
SV2A	125
SV2B	217
SV2C	67
SVEP1	11727
SVIL	4914
SVIP	717
SVOPL	39
SVOP	84
SWAP70	7247
SYAP1	2676
SYBU	734
SYCE1L	55
SYCE1	90
SYCE2	21
SYCN	0
SYCP1	216
SYCP2L	102
SYCP2	1598
SYCP3	19
SYDE1	649
SYDE2	1210
SYF2	2118
SYK	2626
SYMPK	3444
SYN1	28
SYN2	48
SYN3	43
SYNCRIP	9625
SYNC	531
SYNE1	19101
SYNE2	35334
SYNGAP1	581
SYNGR1	407
SYNGR2	5128
SYNGR3	28
SYNGR4	2
SYNJ1	1449
SYNJ2BP	3766
SYNJ2	1616
SYNM	1003
SYNPO2L	537
SYNPO2	2349
SYNPO	4121
SYNPR	3
SYNRG	5009
SYPL1	4220
SYPL2	29
SYP	231
SYS1	1657
SYT10	1
SYT11	1854
SYT12	909
SYT13	31
SYT14	34
SYT15	1961
SYT16	2
SYT17	439
SYT1	94
SYT2	203
SYT3	22
SYT4	6
SYT5	3
SYT6	13
SYT7	824
SYT8	108
SYT9	10
SYTL1	512
SYTL2	3495
SYTL3	1402
SYTL4	1331
SYTL5	176
SYVN1	1592
TAAR1	0
TAAR2	0
TAAR5	0
TAAR6	0
TAAR8	0
TAAR9	0
TAB1	848
TAB2	4652
TAB3	1148
TAC1	4
TAC3	0
TAC4	18
TACC1	14923
TACC2	5001
TACC3	889
TACO1	414
TACR1	147
TACR2	98
TACR3	8
TACSTD2	6589
TADA1	666
TADA2A	575
TADA2B	1195
TADA3	2890
TAF10	838
TAF11	818
TAF12	790
TAF13	426
TAF15	2039
TAF1A	582
TAF1B	938
TAF1C	725
TAF1D	2877
TAF1L	202
TAF1	6336
TAF2	2312
TAF3	416
TAF4B	589
TAF4	563
TAF5L	1007
TAF5	341
TAF6L	530
TAF6	1001
TAF7L	50
TAF7	5518
TAF8	2442
TAF9B	1608
TAF9	2631
TAGAP	1368
TAGLN2	15931
TAGLN3	0
TAGLN	4860
TAL1	381
TAL2	3
TALDO1	4318
TANC1	4527
TANC2	3245
TANK	3875
TAOK1	8759
TAOK2	3104
TAOK3	2847
TAP1	10306
TAP2	5027
TAPBPL	1369
TAPBP	15956
TAPT1	896
TARBP1	3984
TARBP2	530
TARDBP	4673
TARM1	1
TRGC1	200
TARS2	892
TARSL2	913
TARS	5717
TAS1R1	8
TAS1R2	0
TAS1R3	127
TAS2R10	2
TAS2R13	41
TAS2R14	26
TAS2R16	0
TAS2R19	41
TAS2R1	0
TAS2R20	88
TAS2R30	88
TAS2R31	61
TAS2R38	0
TAS2R39	4
TAS2R3	16
TAS2R40	133
TAS2R41	0
TAS2R42	1
TAS2R43	42
TAS2R46	20
TAS2R4	23
TAS2R50	13
TAS2R5	32
TAS2R60	0
TAS2R7	1
TAS2R8	0
TAS2R9	0
TASP1	1016
TATDN1	1000
TATDN2	2481
TATDN3	998
TAT	2654
TAX1BP1	12067
TAX1BP3	1537
TAZ	826
TBC1D10A	731
TBC1D10B	1213
TBC1D10C	510
TBC1D12	1585
TBC1D13	674
TBC1D14	2578
TBC1D15	3575
TBC1D16	1433
TBC1D17	1148
TBC1D19	624
TBC1D1	2184
TBC1D20	2521
TBC1D21	0
TBC1D22A	1269
TBC1D22B	633
TBC1D23	3502
TBC1D24	5025
TBC1D25	510
TBC1D26	14
TBC1D28	0
TBC1D29	37
TBC1D2B	5371
TBC1D2	1379
TBC1D3B	0
TBC1D3C	433
TBC1D3H	0
TBC1D3L	7821
TBC1D4	5128
TBC1D5	5210
TBC1D7	552
TBC1D8B	9397
TBC1D8	1625
TBC1D9B	7230
TBC1D9	3170
TBCA	3522
TBCB	1253
TBCCD1	1864
TBCC	631
TBCD	2993
TBCEL	1539
TBCE	1121
TBCK	2315
TBK1	2622
TBKBP1	418
TBL1XR1	12255
TBL1X	476
TBL1Y	2
TBL2	1150
TBL3	1009
TBPL1	716
TBPL2	0
TBP	375
TBR1	0
TBRG1	2282
TBRG4	1842
TBX10	8
TBX15	21
TBX18	18
TBX19	88
TBX1	192
TBX20	20
TBX21	245
TBX22	2
TBX2	1553
TBX3	1460
TBX4	810
TBX5	782
TBX6	533
TBXA2R	988
TBXAS1	910
TC2N	12835
TCAM1P	263
TCAP	29
TCEA1	10522
TCEA2	472
TCEA3	1342
TCEAL1	933
TCEAL2	48
TCEAL3	710
TCEAL4	1991
TCEAL5	17
TCEAL6	0
TCEAL7	167
TCEAL8	2317
TCEANC	698
TCEB1	1883
TCEB2	3699
TCEB3B	46
TCEB3C	501
TCEB3	2487
TCERG1L	20
TCERG1	2358
TCF12	5128
TCF15	46
TCF19	583
TCF20	3271
TCF21	1607
TCF23	1
TCF25	3125
TCF3	1015
TCF4	7036
TCF7L1	162
TCF7L2	537
TCF7	630
TCFL5	794
TCHHL1	0
TCHH	80
TCHP	502
TCIRG1	3811
TCL1A	1
TCL1B	8
TCL6	796
TCN1	642
TCN2	1856
TCOF1	2111
TCP10L2	0
TCP10L	62
TCP10	2
TCP11L1	636
TCP11L2	854
TCP11	2
TCP1	7249
TCTA	1221
TCTE1	7
TCTE3	94
TCTEX1D1	183
TCTEX1D2	263
TCTEX1D4	132
TCTN1	3098
TCTN2	698
TCTN3	1810
TDGF1	180
TDGF1P3	146
TDG	1853
TDH	9
TDO2	3242
TDP1	961
TDP2	1731
TDRD10	217
TDRD12	30
TDRD1	3334
TDRD3	1874
TDRD5	9
TDRD6	110
TDRD7	1334
TDRD9	185
TDRG1	0
TDRKH	1330
TEAD1	2543
TEAD2	1849
TEAD3	1075
TEAD4	835
TECPR1	1232
TECPR2	1369
TECRL	130
TECR	2331
TECTA	56
TECTB	0
TEC	438
TEDDM1	75
TEF	451
TEKT1	90
TEKT2	109
TEKT3	11
TEKT4	229
TEKT5	8
TEK	3578
TELO2	1196
TNS2	3308
TEP1	3947
TEPP	38
TERF1	3782
TERF2IP	2492
TERF2	1056
TERT	5
TESC	164
TESK1	883
TESK2	490
TES	3371
TET1	432
TET2	3586
TET3	1197
TEX101	15
TEX10	1176
TEX11	83
TEX12	11
TEX13A	1
TEX13B	0
TEX14	171
TEX15	1
TEX19	3
TEX261	1585
TEX264	1395
TEX28	0
TEX2	2528
TEX9	1073
TFAM	1641
TFAP2A	850
TFAP2B	1589
TFAP2C	860
TFAP2D	0
TFAP2E	47
TFAP4	411
TFB1M	300
TFB2M	984
TFCP2L1	801
TFCP2	733
TFDP1	2641
TFDP2	1015
TFDP3	2
TFE3	1991
TFEB	806
TFEC	1920
TFF1	14
TFF2	0
TFF3	126
TFG	3537
TFIP11	1153
TFPI2	120
TFPI	10364
TFPT	688
TFR2	445
TFRC	13043
TF	22
TGDS	653
TGFA	299
